sample_id,turn,stage,clarification,intent_seed,specificity,category,typed_constraints,negations,profile_tags,asked_attributes,question,question_diagnostic,candidate_pool_size,top_10,latency_ms,oracle_joined_after_freeze,oracle_scenario_type,oracle_target_asin,diagnostic_target_rank
public_0052,6,reranker,rank_aware,buying,specific,Tees & Blouses Tunics,"[{""explicit"": true, ""hard"": true, ""kind"": ""material"", ""negated"": false, ""source"": ""explicit_requirement"", ""source_turn"": 3, ""strength"": 1.0, ""value"": ""polyester""}, {""explicit"": false, ""hard"": false, ""kind"": ""material"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 6, ""strength"": 0.7, ""value"": ""60% polyester""}]","[{""explicit"": true, ""hard"": true, ""kind"": ""feature"", ""negated"": true, ""source"": ""negation_or_replacement"", ""source_turn"": 3, ""strength"": 1.0, ""value"": ""Hand Wash Only""}]","[""comfort"", ""style"", ""material""]","[""brand"", ""feature"", ""use_case"", ""color"", ""material"", ""style""]",style,"{""baseline_utility"": 0.2899841067665885, ""expected_gain"": 0.20426395282958193, ""expected_utility"": 0.4942480595961704, ""meaningful_values"": 3}",50,"[""B075KWDCN3"", ""B0BD4QJ21V"", ""B095NNNXDN"", ""B0B7VYPTYQ"", ""B07VBZG1WN"", ""B08FYN6CBS"", ""B07WV1SC15"", ""B0BP2CSW2D"", ""B08DXV8WR3"", ""B0713MH94B""]",29.35939998133108,True,intent_override,B09G2ZNZY4,
public_0052,7,reranker,rank_aware,buying,specific,Tees & Blouses Tunics,"[{""explicit"": true, ""hard"": true, ""kind"": ""material"", ""negated"": false, ""source"": ""explicit_requirement"", ""source_turn"": 3, ""strength"": 1.0, ""value"": ""polyester""}, {""explicit"": false, ""hard"": false, ""kind"": ""material"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 6, ""strength"": 0.7, ""value"": ""60% polyester""}]","[{""explicit"": true, ""hard"": true, ""kind"": ""feature"", ""negated"": true, ""source"": ""negation_or_replacement"", ""source_turn"": 3, ""strength"": 1.0, ""value"": ""Hand Wash Only""}]","[""comfort"", ""style"", ""material""]","[""brand"", ""feature"", ""use_case"", ""color"", ""material"", ""style"", ""budget""]",budget,"{""baseline_utility"": 0.2899841067665885, ""expected_gain"": 0.17979724958949117, ""expected_utility"": 0.46978135635607965, ""meaningful_values"": 2}",50,"[""B075KWDCN3"", ""B0BD4QJ21V"", ""B095NNNXDN"", ""B0B7VYPTYQ"", ""B07VBZG1WN"", ""B08FYN6CBS"", ""B07WV1SC15"", ""B0BP2CSW2D"", ""B08DXV8WR3"", ""B0713MH94B""]",30.333200003951788,True,intent_override,B09G2ZNZY4,
public_0052,8,reranker,rank_aware,buying,specific,Tees & Blouses Tunics,"[{""explicit"": true, ""hard"": true, ""kind"": ""material"", ""negated"": false, ""source"": ""explicit_requirement"", ""source_turn"": 3, ""strength"": 1.0, ""value"": ""polyester""}, {""explicit"": false, ""hard"": false, ""kind"": ""material"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 6, ""strength"": 0.7, ""value"": ""60% polyester""}]","[{""explicit"": true, ""hard"": true, ""kind"": ""feature"", ""negated"": true, ""source"": ""negation_or_replacement"", ""source_turn"": 3, ""strength"": 1.0, ""value"": ""Hand Wash Only""}]","[""comfort"", ""style"", ""material""]","[""brand"", ""feature"", ""use_case"", ""color"", ""material"", ""style"", ""budget"", ""other""]",other,"{""fallback"": ""fewer_than_two_meaningful_values""}",50,"[""B075KWDCN3"", ""B0BD4QJ21V"", ""B095NNNXDN"", ""B0B7VYPTYQ"", ""B07VBZG1WN"", ""B08FYN6CBS"", ""B07WV1SC15"", ""B0BP2CSW2D"", ""B08DXV8WR3"", ""B0713MH94B""]",24.005699990084395,True,intent_override,B09G2ZNZY4,
public_0052,9,reranker,rank_aware,buying,specific,Tees & Blouses Tunics,"[{""explicit"": true, ""hard"": true, ""kind"": ""material"", ""negated"": false, ""source"": ""explicit_requirement"", ""source_turn"": 3, ""strength"": 1.0, ""value"": ""polyester""}, {""explicit"": false, ""hard"": false, ""kind"": ""material"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 6, ""strength"": 0.7, ""value"": ""60% polyester""}, {""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 9, ""strength"": 0.7, ""value"": ""Button closure""}, {""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 9, ""strength"": 0.7, ""value"": ""Hand Wash Only""}]","[{""explicit"": true, ""hard"": true, ""kind"": ""feature"", ""negated"": true, ""source"": ""negation_or_replacement"", ""source_turn"": 3, ""strength"": 1.0, ""value"": ""Hand Wash Only""}]","[""comfort"", ""style"", ""material""]","[""brand"", ""feature"", ""use_case"", ""color"", ""material"", ""style"", ""budget"", ""other""]",other,"{""fallback"": ""fewer_than_two_meaningful_values""}",50,"[""B09G2ZNZY4"", ""B075YDLHCJ"", ""B0BP2CSW2D"", ""B07PP1V31X"", ""B08D6BM126"", ""B07R8JTSL7"", ""B07L8Y63VB"", ""B075KWDCN3"", ""B08KRGMNL4"", ""B07Z8NTWVV""]",27.354099991498515,True,intent_override,B09G2ZNZY4,1
public_0053,1,reranker,rank_aware,buying,specific,Travel Accessories Passport Covers,"[{""explicit"": true, ""hard"": true, ""kind"": ""material"", ""negated"": false, ""source"": ""explicit_requirement"", ""source_turn"": 1, ""strength"": 1.0, ""value"": ""leather""}]",[],"[""material"", ""fit""]","[""brand""]",brand,"{""baseline_utility"": 0.2899841067665885, ""expected_gain"": 1.6822381154556338, ""expected_utility"": 1.9722222222222223, ""meaningful_values"": 48}",50,"[""B01DKXULIO"", ""B07TZK3GZK"", ""B08KWQR9YN"", ""B00Z91DYPI"", ""B07W4PP3M9"", ""B07ZR88YLW"", ""B000R4JP7S"", ""B099FJP9KP"", ""B001COIINO"", ""B01M2YFAGT""]",25.830700004007667,True,buying,B07TZK3GZK,2
public_0054,1,reranker,rank_aware,buying,specific,Women Fashion Hoodies & Sweatshirts,"[{""explicit"": true, ""hard"": true, ""kind"": ""material"", ""negated"": false, ""source"": ""explicit_requirement"", ""source_turn"": 1, ""strength"": 1.0, ""value"": ""fabric""}]",[],"[""weather"", ""comfort"", ""durability"", ""style""]","[""brand""]",brand,"{""baseline_utility"": 0.2899841067665885, ""expected_gain"": 1.636682559900078, ""expected_utility"": 1.9266666666666665, ""meaningful_values"": 43}",50,"[""B09BJMYCQ8"", ""B07X3CX1C3"", ""B08K3J2XNY"", ""B08P7HS6QL"", ""B0BMLTW4D5"", ""B07RP71WXG"", ""B09L1K3BJT"", ""B07WQX9SM2"", ""B07VSNK5J1"", ""B08KGDSNTR""]",23.86099999421276,True,buying,B08PP1ZJQ5,
public_0054,2,reranker,rank_aware,buying,specific,Women Fashion Hoodies & Sweatshirts,"[{""explicit"": true, ""hard"": true, ""kind"": ""material"", ""negated"": false, ""source"": ""explicit_requirement"", ""source_turn"": 1, ""strength"": 1.0, ""value"": ""fabric""}]",[],"[""weather"", ""comfort"", ""durability"", ""style""]","[""brand"", ""feature""]",feature,"{""baseline_utility"": 0.2899841067665885, ""expected_gain"": 1.626682559900078, ""expected_utility"": 1.9166666666666665, ""meaningful_values"": 42}",50,"[""B09BJMYCQ8"", ""B07X3CX1C3"", ""B08K3J2XNY"", ""B08P7HS6QL"", ""B0BMLTW4D5"", ""B07RP71WXG"", ""B09L1K3BJT"", ""B07WQX9SM2"", ""B07VSNK5J1"", ""B08KGDSNTR""]",25.235000008251518,True,buying,B08PP1ZJQ5,
public_0054,3,reranker,rank_aware,buying,specific,Women Fashion Hoodies & Sweatshirts,"[{""explicit"": true, ""hard"": true, ""kind"": ""material"", ""negated"": false, ""source"": ""explicit_requirement"", ""source_turn"": 1, ""strength"": 1.0, ""value"": ""fabric""}, {""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 3, ""strength"": 0.7, ""value"": ""Pull On closure""}, {""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 3, ""strength"": 0.7, ""value"": ""Machine Wash""}]",[],"[""weather"", ""comfort"", ""durability"", ""style""]","[""brand"", ""feature"", ""use_case""]",use_case,"{""baseline_utility"": 0.2899841067665885, ""expected_gain"": 0.7015107335588807, ""expected_utility"": 0.9914948403254692, ""meaningful_values"": 8}",50,"[""B07X3CX1C3"", ""B09G6WJT4D"", ""B099VZRSBD"", ""B07VX63TJV"", ""B07G1TC1X8"", ""B08GHZRDHJ"", ""B076QCM7QQ"", ""B09MW7S74R"", ""B07ZVF8S3X"", ""B09MMRCQSS""]",26.877999975113198,True,buying,B08PP1ZJQ5,
public_0054,4,reranker,rank_aware,buying,specific,Women Fashion Hoodies & Sweatshirts,"[{""explicit"": true, ""hard"": true, ""kind"": ""material"", ""negated"": false, ""source"": ""explicit_requirement"", ""source_turn"": 1, ""strength"": 1.0, ""value"": ""fabric""}, {""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 3, ""strength"": 0.7, ""value"": ""Pull On closure""}, {""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 3, ""strength"": 0.7, ""value"": ""Machine Wash""}]",[],"[""weather"", ""comfort"", ""durability"", ""style""]","[""brand"", ""feature"", ""use_case"", ""budget""]",budget,"{""baseline_utility"": 0.2899841067665885, ""expected_gain"": 0.4123271819304746, ""expected_utility"": 0.702311288697063, ""meaningful_values"": 2}",50,"[""B07X3CX1C3"", ""B09G6WJT4D"", ""B099VZRSBD"", ""B07VX63TJV"", ""B07G1TC1X8"", ""B08GHZRDHJ"", ""B076QCM7QQ"", ""B09MW7S74R"", ""B07ZVF8S3X"", ""B09MMRCQSS""]",27.534599998034537,True,buying,B08PP1ZJQ5,
public_0054,5,reranker,rank_aware,buying,specific,Women Fashion Hoodies & Sweatshirts,"[{""explicit"": true, ""hard"": true, ""kind"": ""material"", ""negated"": false, ""source"": ""explicit_requirement"", ""source_turn"": 1, ""strength"": 1.0, ""value"": ""fabric""}, {""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 3, ""strength"": 0.7, ""value"": ""Pull On closure""}, {""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 3, ""strength"": 0.7, ""value"": ""Machine Wash""}]",[],"[""weather"", ""comfort"", ""durability"", ""style""]","[""brand"", ""feature"", ""use_case"", ""budget"", ""color""]",color,"{""baseline_utility"": 0.2899841067665885, ""expected_gain"": 0.39653982050810954, ""expected_utility"": 0.686523927274698, ""meaningful_values"": 4}",50,"[""B07X3CX1C3"", ""B09G6WJT4D"", ""B099VZRSBD"", ""B07VX63TJV"", ""B07G1TC1X8"", ""B08GHZRDHJ"", ""B076QCM7QQ"", ""B09MW7S74R"", ""B07ZVF8S3X"", ""B09MMRCQSS""]",30.45750001911074,True,buying,B08PP1ZJQ5,
public_0054,6,reranker,rank_aware,buying,specific,Women Fashion Hoodies & Sweatshirts,"[{""explicit"": true, ""hard"": true, ""kind"": ""material"", ""negated"": false, ""source"": ""explicit_requirement"", ""source_turn"": 1, ""strength"": 1.0, ""value"": ""fabric""}, {""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 3, ""strength"": 0.7, ""value"": ""Pull On closure""}, {""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 3, ""strength"": 0.7, ""value"": ""Machine Wash""}]",[],"[""weather"", ""comfort"", ""durability"", ""style""]","[""brand"", ""feature"", ""use_case"", ""budget"", ""color"", ""material""]",material,"{""baseline_utility"": 0.2899841067665885, ""expected_gain"": 0.32774204367338855, ""expected_utility"": 0.617726150439977, ""meaningful_values"": 3}",50,"[""B07X3CX1C3"", ""B09G6WJT4D"", ""B099VZRSBD"", ""B07VX63TJV"", ""B07G1TC1X8"", ""B08GHZRDHJ"", ""B076QCM7QQ"", ""B09MW7S74R"", ""B07ZVF8S3X"", ""B09MMRCQSS""]",19.53650001087226,True,buying,B08PP1ZJQ5,
public_0054,7,reranker,rank_aware,buying,specific,Women Fashion Hoodies & Sweatshirts,"[{""explicit"": true, ""hard"": true, ""kind"": ""material"", ""negated"": false, ""source"": ""explicit_requirement"", ""source_turn"": 1, ""strength"": 1.0, ""value"": ""fabric""}, {""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 3, ""strength"": 0.7, ""value"": ""Pull On closure""}, {""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 3, ""strength"": 0.7, ""value"": ""Machine Wash""}, {""explicit"": false, ""hard"": false, ""kind"": ""material"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 7, ""strength"": 0.7, ""value"": ""Soft Fabric""}]",[],"[""weather"", ""comfort"", ""durability"", ""style""]","[""brand"", ""feature"", ""use_case"", ""budget"", ""color"", ""material"", ""style""]",style,"{""baseline_utility"": 0.2899841067665885, ""expected_gain"": 0.3566652404346107, ""expected_utility"": 0.6466493472011992, ""meaningful_values"": 4}",50,"[""B07X3CX1C3"", ""B07ZVF8S3X"", ""B07G1TC1X8"", ""B0BBLPS1Z4"", ""B08PP1ZJQ5"", ""B07VX63TJV"", ""B076QCM7QQ"", ""B07G5QX7FV"", ""B07YJVQYKK"", ""B09C1Z192C""]",23.10550000402145,True,buying,B08PP1ZJQ5,5
public_0055,1,reranker,rank_aware,browsing,exploratory,Shoes Mules & Clogs,[],[],"[""fit"", ""comfort"", ""material"", ""style""]","[""brand""]",brand,"{""baseline_utility"": 0.1518737751763962, ""expected_gain"": 1.5158550833833448, ""expected_utility"": 1.667728858559741, ""meaningful_values"": 61}",100,"[""B007IDERHO"", ""B0B74XT5PT"", ""B08DXRGQKS"", ""B082WXH61Q"", ""B091CVBDB2"", ""B094BZMRLZ"", ""B091CTCW83"", ""B096KWG7YN"", ""B0814CS8MN"", ""B000H76YK6""]",31.026799988467246,True,browsing,B0C1TDJ9HZ,
public_0055,2,reranker,rank_aware,browsing,exploratory,Shoes Mules & Clogs,[],[],"[""fit"", ""comfort"", ""material"", ""style""]","[""brand"", ""feature""]",feature,"{""baseline_utility"": 0.1518737751763962, ""expected_gain"": 1.1301229058717783, ""expected_utility"": 1.2819966810481744, ""meaningful_values"": 31}",100,"[""B007IDERHO"", ""B0B74XT5PT"", ""B08DXRGQKS"", ""B082WXH61Q"", ""B091CVBDB2"", ""B094BZMRLZ"", ""B091CTCW83"", ""B096KWG7YN"", ""B0814CS8MN"", ""B000H76YK6""]",19.545700022717938,True,browsing,B0C1TDJ9HZ,
public_0055,3,reranker,rank_aware,browsing,specific,Shoes Mules & Clogs,"[{""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 3, ""strength"": 0.7, ""value"": ""100% Croslite Foam""}, {""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 3, ""strength"": 0.7, ""value"": ""Imported""}]",[],"[""fit"", ""comfort"", ""material"", ""style""]","[""brand"", ""feature"", ""style""]",style,"{""baseline_utility"": 0.2899841067665885, ""expected_gain"": 0.849772273677873, ""expected_utility"": 1.1397563804444615, ""meaningful_values"": 8}",50,"[""B01A6LZT26"", ""B01A6LZQ60"", ""B00LUOJUE2"", ""B00LUOJCH2"", ""B0014C40B8"", ""B0C1TDJ9HZ"", ""B010WE6VHO"", ""B01HQAMJ8W"", ""B085RX192V"", ""B00LWS1V5W""]",21.0695999849122,True,browsing,B0C1TDJ9HZ,6
public_0060,1,reranker,rank_aware,browsing,exploratory,Sleep & Lounge Sleep Bottoms,[],[],"[""material"", ""fit"", ""style"", ""warmth""]","[""brand""]",brand,"{""baseline_utility"": 0.1518737751763962, ""expected_gain"": 1.753126224823604, ""expected_utility"": 1.905, ""meaningful_values"": 82}",100,"[""B00CXWF4P4"", ""B08MCF3LF7"", ""B07TXN5YR4"", ""B08J4CQ72B"", ""B08QZRYN4T"", ""B0897NQF8M"", ""B07DCDQDPV"", ""B08965CTGN"", ""B07WZRWQBF"", ""B08BRDGWL4""]",16.652899998007342,True,browsing,B08R61K9B9,
public_0060,2,reranker,rank_aware,browsing,exploratory,Sleep & Lounge Sleep Bottoms,[],[],"[""material"", ""fit"", ""style"", ""warmth""]","[""brand"", ""feature""]",feature,"{""baseline_utility"": 0.1518737751763962, ""expected_gain"": 1.5485999598699196, ""expected_utility"": 1.7004737350463157, ""meaningful_values"": 61}",100,"[""B00CXWF4P4"", ""B08MCF3LF7"", ""B07TXN5YR4"", ""B08J4CQ72B"", ""B08QZRYN4T"", ""B0897NQF8M"", ""B07DCDQDPV"", ""B08965CTGN"", ""B07WZRWQBF"", ""B08BRDGWL4""]",16.016600013244897,True,browsing,B08R61K9B9,
public_0060,3,reranker,rank_aware,browsing,specific,Sleep & Lounge Sleep Bottoms,"[{""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 3, ""strength"": 0.7, ""value"": ""Imported""}, {""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 3, ""strength"": 0.7, ""value"": ""Drawstring Waist closure""}]",[],"[""material"", ""fit"", ""style"", ""warmth""]","[""brand"", ""feature"", ""use_case""]",use_case,"{""baseline_utility"": 0.2899841067665885, ""expected_gain"": 0.5614724555397728, ""expected_utility"": 0.8514565623063612, ""meaningful_values"": 6}",50,"[""B0751QQNLJ"", ""B08V1L294M"", ""B071J3LHYK"", ""B012SJWZG2"", ""B08L7926KL"", ""B00V8IL52U"", ""B076M48KKT"", ""B08R61K9B9"", ""B00UHLFR32"", ""B0BXX4XSN4""]",18.360799993388355,True,browsing,B08R61K9B9,8
public_0061,1,reranker,rank_aware,buying,specific,Piercing Jewelry Rings,"[{""explicit"": true, ""hard"": true, ""kind"": ""feature"", ""negated"": false, ""source"": ""explicit_requirement"", ""source_turn"": 1, ""strength"": 1.0, ""value"": ""Snap closure""}]",[],"[""material"", ""comfort""]","[""brand""]",brand,"{""baseline_utility"": 0.2899841067665885, ""expected_gain"": 1.6171825599000782, ""expected_utility"": 1.9071666666666667, ""meaningful_values"": 44}",50,"[""B08J295KCZ"", ""B08HCP9YTV"", ""B00YET4UBI"", ""B09W9CFRYW"", ""B016ZY19PE"", ""B074TTJYBZ"", ""B089DZT2C7"", ""B0C1B2KLTK"", ""B09Q7VYP3Q"", ""B07L5RJF77""]",20.54689999204129,True,buying,B08HCP9YTV,2
public_0065,1,reranker,rank_aware,buying,specific,Bibs & Pants Bibs,"[{""explicit"": true, ""hard"": true, ""kind"": ""material"", ""negated"": false, ""source"": ""explicit_requirement"", ""source_turn"": 1, ""strength"": 1.0, ""value"": ""polyester""}]",[],"[""material"", ""fit"", ""comfort""]","[""brand""]",brand,"{""baseline_utility"": 0.2899841067665885, ""expected_gain"": 1.6900158932334115, ""expected_utility"": 1.98, ""meaningful_values"": 48}",50,"[""B074BMLZTL"", ""B07N8SGDV8"", ""B0BSQ9TCYC"", ""B01C5FCEHO"", ""B003BLOS1W"", ""B0B6VK1XNY"", ""B088Q72T6J"", ""B07CJ8PTJN"", ""B014VPTTQA"", ""B00JMTNEYY""]",22.73389999754727,True,buying,B0BSQ9TCYC,3
public_0074,1,reranker,rank_aware,browsing,exploratory,Athletic Walking,[],[],"[""style""]","[""brand""]",brand,"{""baseline_utility"": 0.1518737751763962, ""expected_gain"": 1.7119714629188418, ""expected_utility"": 1.863845238095238, ""meaningful_values"": 78}",100,"[""B0925MM7CD"", ""B0B6TPKVHX"", ""B08ZK7NZBX"", ""B09YQCNHZG"", ""B0BLRS4D39"", ""B019ELI8TA"", ""B07L3W74QQ"", ""B08RMT7665"", ""B09D96W56J"", ""B00MES8EIQ""]",16.847699997015297,True,browsing,B07N15QTKC,
public_0074,2,reranker,rank_aware,browsing,exploratory,Athletic Walking,[],[],"[""style""]","[""brand"", ""feature""]",feature,"{""baseline_utility"": 0.1518737751763962, ""expected_gain"": 1.020691426196186, ""expected_utility"": 1.172565201372582, ""meaningful_values"": 38}",100,"[""B0925MM7CD"", ""B0B6TPKVHX"", ""B08ZK7NZBX"", ""B09YQCNHZG"", ""B0BLRS4D39"", ""B019ELI8TA"", ""B07L3W74QQ"", ""B08RMT7665"", ""B09D96W56J"", ""B00MES8EIQ""]",14.828900020802394,True,browsing,B07N15QTKC,
public_0074,3,reranker,rank_aware,browsing,specific,Athletic Walking,"[{""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 3, ""strength"": 0.7, ""value"": ""mesh""}, {""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 3, ""strength"": 0.7, ""value"": ""Imported""}]",[],"[""style""]","[""brand"", ""feature"", ""use_case""]",use_case,"{""baseline_utility"": 0.2899841067665885, ""expected_gain"": 0.6142948747482997, ""expected_utility"": 0.9042789815148882, ""meaningful_values"": 6}",50,"[""B01HLQEP1U"", ""B00MES8EIQ"", ""B005A97OP0"", ""B005A996E2"", ""B07N15QTKC"", ""B01J2NW0B2"", ""B01J2Q2RC6"", ""B01IJCOZOW"", ""B08SH8GF6K"", ""B00DVOKL6A""]",19.105899991700426,True,browsing,B07N15QTKC,5
public_0076,1,reranker,rank_aware,browsing,exploratory,Women Hoodies,[],[],"[""style"", ""comfort"", ""performance"", ""fit""]","[""brand""]",brand,"{""baseline_utility"": 0.1518737751763962, ""expected_gain"": 1.791459558156937, ""expected_utility"": 1.9433333333333331, ""meaningful_values"": 89}",100,"[""B08JPV5NWY"", ""B0B9WR83YN"", ""B09F2KFNQZ"", ""B08P7HS6QL"", ""B09HCGHMWZ"", ""B07Z41K188"", ""B09BNFRXNS"", ""B07X3CX1C3"", ""B07GKPQGB1"", ""B07H2MMMR3""]",19.122500001685694,True,browsing,B07XT6PLTB,
public_0076,2,reranker,rank_aware,browsing,exploratory,Women Hoodies,[],[],"[""style"", ""comfort"", ""performance"", ""fit""]","[""brand"", ""feature""]",feature,"{""baseline_utility"": 0.1518737751763962, ""expected_gain"": 1.4066615757594465, ""expected_utility"": 1.5585353509358426, ""meaningful_values"": 52}",100,"[""B08JPV5NWY"", ""B0B9WR83YN"", ""B09F2KFNQZ"", ""B08P7HS6QL"", ""B09HCGHMWZ"", ""B07Z41K188"", ""B09BNFRXNS"", ""B07X3CX1C3"", ""B07GKPQGB1"", ""B07H2MMMR3""]",16.707199974916875,True,browsing,B07XT6PLTB,
public_0076,3,reranker,rank_aware,browsing,mixed,Women Hoodies,"[{""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 3, ""strength"": 0.7, ""value"": ""Imported""}]",[],"[""style"", ""comfort"", ""performance"", ""fit""]","[""brand"", ""feature"", ""use_case""]",use_case,"{""baseline_utility"": 0.1986847417407073, ""expected_gain"": 0.6221988575278302, ""expected_utility"": 0.8208835992685375, ""meaningful_values"": 8}",75,"[""B09BJMYCQ8"", ""B09BNFRXNS"", ""B0B9WR83YN"", ""B0076TPF5I"", ""B0822DPK4F"", ""B0BMLTW4D5"", ""B08L4FLRDT"", ""B08JPVWF9W"", ""B0B6BHND47"", ""B00G6YQFYY""]",35.545999999158084,True,browsing,B07XT6PLTB,
public_0076,4,reranker,rank_aware,browsing,mixed,Women Hoodies,"[{""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 3, ""strength"": 0.7, ""value"": ""Imported""}]",[],"[""style"", ""comfort"", ""performance"", ""fit""]","[""brand"", ""feature"", ""use_case"", ""color""]",color,"{""baseline_utility"": 0.1986847417407073, ""expected_gain"": 0.43897912832611174, ""expected_utility"": 0.637663870066819, ""meaningful_values"": 9}",75,"[""B09BJMYCQ8"", ""B09BNFRXNS"", ""B0B9WR83YN"", ""B0076TPF5I"", ""B0822DPK4F"", ""B0BMLTW4D5"", ""B08L4FLRDT"", ""B08JPVWF9W"", ""B0B6BHND47"", ""B00G6YQFYY""]",19.37809999799356,True,browsing,B07XT6PLTB,
public_0076,5,reranker,rank_aware,browsing,specific,Women Hoodies,"[{""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 3, ""strength"": 0.7, ""value"": ""Imported""}, {""explicit"": false, ""hard"": false, ""kind"": ""color"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 5, ""strength"": 0.7, ""value"": ""color: grey""}]",[],"[""style"", ""comfort"", ""performance"", ""fit""]","[""brand"", ""feature"", ""use_case"", ""color"", ""material""]",material,"{""baseline_utility"": 0.2899841067665885, ""expected_gain"": 0.4853049215661054, ""expected_utility"": 0.7752890283326939, ""meaningful_values"": 5}",50,"[""B08JPVWF9W"", ""B0BMLTW4D5"", ""B09BJMYCQ8"", ""B079P33H83"", ""B00NUIZHVQ"", ""B07VH36S6W"", ""B07T9LRYRP"", ""B07DNXYK7D"", ""B019DRXJRQ"", ""B07YW4DQ3C""]",22.08449997124262,True,browsing,B07XT6PLTB,
public_0076,6,reranker,rank_aware,browsing,specific,Women Hoodies,"[{""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 3, ""strength"": 0.7, ""value"": ""Imported""}, {""explicit"": false, ""hard"": false, ""kind"": ""color"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 5, ""strength"": 0.7, ""value"": ""color: grey""}, {""explicit"": false, ""hard"": false, ""kind"": ""material"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 6, ""strength"": 0.7, ""value"": ""cotton""}, {""explicit"": false, ""hard"": false, ""kind"": ""material"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 6, ""strength"": 0.7, ""value"": ""Solid colors: 80% Cotton, 20% Polyester; Heather Grey: 78% Cotton, 22% Poly; Dark Heather: 50% Cotton, 50% Polyester""}]",[],"[""style"", ""comfort"", ""performance"", ""fit""]","[""brand"", ""feature"", ""use_case"", ""color"", ""material"", ""style""]",style,"{""baseline_utility"": 0.2899841067665885, ""expected_gain"": 0.7975143947319137, ""expected_utility"": 1.0874985014985021, ""meaningful_values"": 9}",50,"[""B079P33H83"", ""B07DNXYK7D"", ""B07BPBR7ZS"", ""B0777Z9JTC"", ""B07FHF73YF"", ""B079786GXZ"", ""B079JLLMTY"", ""B07DW2THB1"", ""B09BJMYCQ8"", ""B07XT6PLTB""]",21.208699996350333,True,browsing,B07XT6PLTB,10
