sample_id,scenario_type,constraint_position,constraint,field,occurs_exactly_in_target_field,all_matching_fields,matching_field_count,category_only_target_rank,with_constraint_target_rank,rank_improvement,oracle_only
public_0142,intent_override,3,"Unique Design: Inspire from Royal Knight, high polished bright chain links, with strong fold-over clasp, personalized colors match can highlights the low-key but noble quality and",price,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0142,intent_override,4,"Bracelet Size: Length-8.34 inch, width-0.4 inch, weight: 54g. smooth chain, lightweight and comfortable to wear, perfect for bike enthusiasts etc",title,False,"[""features""]",1,145,1,144,True
public_0142,intent_override,4,"Bracelet Size: Length-8.34 inch, width-0.4 inch, weight: 54g. smooth chain, lightweight and comfortable to wear, perfect for bike enthusiasts etc",features,True,"[""features""]",1,not_retrieved,1,,True
public_0142,intent_override,4,"Bracelet Size: Length-8.34 inch, width-0.4 inch, weight: 54g. smooth chain, lightweight and comfortable to wear, perfect for bike enthusiasts etc",details,False,"[""features""]",1,not_retrieved,949,,True
public_0142,intent_override,4,"Bracelet Size: Length-8.34 inch, width-0.4 inch, weight: 54g. smooth chain, lightweight and comfortable to wear, perfect for bike enthusiasts etc",description,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0142,intent_override,4,"Bracelet Size: Length-8.34 inch, width-0.4 inch, weight: 54g. smooth chain, lightweight and comfortable to wear, perfect for bike enthusiasts etc",categories,False,"[""features""]",1,75,111,-36,True
public_0142,intent_override,4,"Bracelet Size: Length-8.34 inch, width-0.4 inch, weight: 54g. smooth chain, lightweight and comfortable to wear, perfect for bike enthusiasts etc",store,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0142,intent_override,4,"Bracelet Size: Length-8.34 inch, width-0.4 inch, weight: 54g. smooth chain, lightweight and comfortable to wear, perfect for bike enthusiasts etc",price,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0143,buying,1,rayon,title,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0143,buying,1,rayon,features,True,"[""features""]",1,not_retrieved,1100,,True
public_0143,buying,1,rayon,details,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0143,buying,1,rayon,description,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0143,buying,1,rayon,categories,False,"[""features""]",1,47,47,0,True
public_0143,buying,1,rayon,store,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0143,buying,1,rayon,price,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0143,buying,2,"65% Rayon, 30% Cotton, 5% Spandex",title,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0143,buying,2,"65% Rayon, 30% Cotton, 5% Spandex",features,True,"[""features""]",1,not_retrieved,8,,True
public_0143,buying,2,"65% Rayon, 30% Cotton, 5% Spandex",details,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0143,buying,2,"65% Rayon, 30% Cotton, 5% Spandex",description,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0143,buying,2,"65% Rayon, 30% Cotton, 5% Spandex",categories,False,"[""features""]",1,47,60,-13,True
public_0143,buying,2,"65% Rayon, 30% Cotton, 5% Spandex",store,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0143,buying,2,"65% Rayon, 30% Cotton, 5% Spandex",price,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0143,buying,3,Imported,title,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0143,buying,3,Imported,features,True,"[""features""]",1,not_retrieved,12641,,True
public_0143,buying,3,Imported,details,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0143,buying,3,Imported,description,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0143,buying,3,Imported,categories,False,"[""features""]",1,47,47,0,True
public_0143,buying,3,Imported,store,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0143,buying,3,Imported,price,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0143,buying,4,Zipper closure,title,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0143,buying,4,Zipper closure,features,True,"[""features""]",1,not_retrieved,2648,,True
public_0143,buying,4,Zipper closure,details,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0143,buying,4,Zipper closure,description,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0143,buying,4,Zipper closure,categories,False,"[""features""]",1,47,47,0,True
public_0143,buying,4,Zipper closure,store,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0143,buying,4,Zipper closure,price,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0144,intent_override,1,polyester,title,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0144,intent_override,1,polyester,features,True,"[""features""]",1,not_retrieved,10012,,True
public_0144,intent_override,1,polyester,details,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0144,intent_override,1,polyester,description,False,"[""features""]",1,1144,2606,-1462,True
public_0144,intent_override,1,polyester,categories,False,"[""features""]",1,79,79,0,True
public_0144,intent_override,1,polyester,store,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0144,intent_override,1,polyester,price,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0144,intent_override,2,100% Polyester,title,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0144,intent_override,2,100% Polyester,features,True,"[""features""]",1,not_retrieved,7377,,True
public_0144,intent_override,2,100% Polyester,details,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0144,intent_override,2,100% Polyester,description,False,"[""features""]",1,1144,4393,-3249,True
public_0144,intent_override,2,100% Polyester,categories,False,"[""features""]",1,79,79,0,True
public_0144,intent_override,2,100% Polyester,store,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0144,intent_override,2,100% Polyester,price,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0144,intent_override,3,Imported,title,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0144,intent_override,3,Imported,features,True,"[""features""]",1,not_retrieved,14301,,True
public_0144,intent_override,3,Imported,details,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0144,intent_override,3,Imported,description,False,"[""features""]",1,1144,1578,-434,True
public_0144,intent_override,3,Imported,categories,False,"[""features""]",1,79,79,0,True
public_0144,intent_override,3,Imported,store,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0144,intent_override,3,Imported,price,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0144,intent_override,4,Zipper closure,title,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0144,intent_override,4,Zipper closure,features,True,"[""features""]",1,not_retrieved,2522,,True
public_0144,intent_override,4,Zipper closure,details,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0144,intent_override,4,Zipper closure,description,False,"[""features""]",1,1144,2739,-1595,True
public_0144,intent_override,4,Zipper closure,categories,False,"[""features""]",1,79,79,0,True
public_0144,intent_override,4,Zipper closure,store,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0144,intent_override,4,Zipper closure,price,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0145,buying,1,cotton,title,False,"[""features""]",1,72,129,-57,True
public_0145,buying,1,cotton,features,True,"[""features""]",1,12,16,-4,True
public_0145,buying,1,cotton,details,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0145,buying,1,cotton,description,False,"[""features""]",1,61,168,-107,True
public_0145,buying,1,cotton,categories,False,"[""features""]",1,40,40,0,True
public_0145,buying,1,cotton,store,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0145,buying,1,cotton,price,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0145,buying,2,color: black,title,False,[],0,72,86,-14,True
public_0145,buying,2,color: black,features,False,[],0,12,9,3,True
public_0145,buying,2,color: black,details,False,[],0,not_retrieved,not_retrieved,,True
public_0145,buying,2,color: black,description,False,[],0,61,31,30,True
public_0145,buying,2,color: black,categories,False,[],0,40,45,-5,True
public_0145,buying,2,color: black,store,False,[],0,not_retrieved,not_retrieved,,True
public_0145,buying,2,color: black,price,False,[],0,not_retrieved,not_retrieved,,True
public_0145,buying,3,Cotton,title,False,"[""features""]",1,72,129,-57,True
public_0145,buying,3,Cotton,features,True,"[""features""]",1,12,16,-4,True
public_0145,buying,3,Cotton,details,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0145,buying,3,Cotton,description,False,"[""features""]",1,61,168,-107,True
public_0145,buying,3,Cotton,categories,False,"[""features""]",1,40,40,0,True
public_0145,buying,3,Cotton,store,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0145,buying,3,Cotton,price,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0145,buying,4,Imported,title,False,"[""features""]",1,72,74,-2,True
public_0145,buying,4,Imported,features,True,"[""features""]",1,12,14,-2,True
public_0145,buying,4,Imported,details,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0145,buying,4,Imported,description,False,"[""features""]",1,61,71,-10,True
public_0145,buying,4,Imported,categories,False,"[""features""]",1,40,40,0,True
public_0145,buying,4,Imported,store,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0145,buying,4,Imported,price,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0146,buying,1,rayon,title,False,"[""features""]",1,689,731,-42,True
public_0146,buying,1,rayon,features,True,"[""features""]",1,314,108,206,True
public_0146,buying,1,rayon,details,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0146,buying,1,rayon,description,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0146,buying,1,rayon,categories,False,"[""features""]",1,504,504,0,True
public_0146,buying,1,rayon,store,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0146,buying,1,rayon,price,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0146,buying,2,50%Rayon+45%Polyester+5%Spandex,title,False,"[""features""]",1,689,1063,-374,True
public_0146,buying,2,50%Rayon+45%Polyester+5%Spandex,features,True,"[""features""]",1,314,2,312,True
public_0146,buying,2,50%Rayon+45%Polyester+5%Spandex,details,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0146,buying,2,50%Rayon+45%Polyester+5%Spandex,description,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0146,buying,2,50%Rayon+45%Polyester+5%Spandex,categories,False,"[""features""]",1,504,560,-56,True
public_0146,buying,2,50%Rayon+45%Polyester+5%Spandex,store,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0146,buying,2,50%Rayon+45%Polyester+5%Spandex,price,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0146,buying,3,Imported,title,False,"[""features""]",1,689,692,-3,True
public_0146,buying,3,Imported,features,True,"[""features""]",1,314,265,49,True
public_0146,buying,3,Imported,details,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0146,buying,3,Imported,description,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0146,buying,3,Imported,categories,False,"[""features""]",1,504,504,0,True
public_0146,buying,3,Imported,store,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0146,buying,3,Imported,price,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0146,buying,4,Zipper closure,title,False,"[""features""]",1,689,1254,-565,True
public_0146,buying,4,Zipper closure,features,True,"[""features""]",1,314,169,145,True
public_0146,buying,4,Zipper closure,details,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0146,buying,4,Zipper closure,description,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0146,buying,4,Zipper closure,categories,False,"[""features""]",1,504,504,0,True
public_0146,buying,4,Zipper closure,store,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0146,buying,4,Zipper closure,price,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0147,browsing,1,cotton,title,True,"[""title"", ""features""]",2,not_retrieved,1090,,True
public_0147,browsing,1,cotton,features,True,"[""title"", ""features""]",2,not_retrieved,8250,,True
public_0147,browsing,1,cotton,details,False,"[""title"", ""features""]",2,not_retrieved,not_retrieved,,True
public_0147,browsing,1,cotton,description,False,"[""title"", ""features""]",2,not_retrieved,not_retrieved,,True
public_0147,browsing,1,cotton,categories,False,"[""title"", ""features""]",2,505,505,0,True
public_0147,browsing,1,cotton,store,False,"[""title"", ""features""]",2,not_retrieved,not_retrieved,,True
public_0147,browsing,1,cotton,price,False,"[""title"", ""features""]",2,not_retrieved,not_retrieved,,True
public_0147,browsing,2,"95% Combed Cotton, 5% Spandex of Women's 4-PACK High Waisted Underwear. Machine Wash with laundry bag (30°C)",title,False,"[""features""]",1,not_retrieved,17,,True
public_0147,browsing,2,"95% Combed Cotton, 5% Spandex of Women's 4-PACK High Waisted Underwear. Machine Wash with laundry bag (30°C)",features,True,"[""features""]",1,not_retrieved,3,,True
public_0147,browsing,2,"95% Combed Cotton, 5% Spandex of Women's 4-PACK High Waisted Underwear. Machine Wash with laundry bag (30°C)",details,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0147,browsing,2,"95% Combed Cotton, 5% Spandex of Women's 4-PACK High Waisted Underwear. Machine Wash with laundry bag (30°C)",description,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0147,browsing,2,"95% Combed Cotton, 5% Spandex of Women's 4-PACK High Waisted Underwear. Machine Wash with laundry bag (30°C)",categories,False,"[""features""]",1,505,534,-29,True
public_0147,browsing,2,"95% Combed Cotton, 5% Spandex of Women's 4-PACK High Waisted Underwear. Machine Wash with laundry bag (30°C)",store,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0147,browsing,2,"95% Combed Cotton, 5% Spandex of Women's 4-PACK High Waisted Underwear. Machine Wash with laundry bag (30°C)",price,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0147,browsing,3,Hand Wash Only,title,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0147,browsing,3,Hand Wash Only,features,True,"[""features""]",1,not_retrieved,5712,,True
public_0147,browsing,3,Hand Wash Only,details,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0147,browsing,3,Hand Wash Only,description,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0147,browsing,3,Hand Wash Only,categories,False,"[""features""]",1,505,505,0,True
public_0147,browsing,3,Hand Wash Only,store,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0147,browsing,3,Hand Wash Only,price,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0147,browsing,4,"STRETCHY COVERED WAISTBAND: Soft stretchy DOUBLE-LAYER fabric covered waistband sits right at the waist. No rolling or bunching, with no compression but perfectly snuggish. The hig",title,False,"[""features""]",1,not_retrieved,3826,,True
public_0147,browsing,4,"STRETCHY COVERED WAISTBAND: Soft stretchy DOUBLE-LAYER fabric covered waistband sits right at the waist. No rolling or bunching, with no compression but perfectly snuggish. The hig",features,True,"[""features""]",1,not_retrieved,3,,True
public_0147,browsing,4,"STRETCHY COVERED WAISTBAND: Soft stretchy DOUBLE-LAYER fabric covered waistband sits right at the waist. No rolling or bunching, with no compression but perfectly snuggish. The hig",details,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0147,browsing,4,"STRETCHY COVERED WAISTBAND: Soft stretchy DOUBLE-LAYER fabric covered waistband sits right at the waist. No rolling or bunching, with no compression but perfectly snuggish. The hig",description,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0147,browsing,4,"STRETCHY COVERED WAISTBAND: Soft stretchy DOUBLE-LAYER fabric covered waistband sits right at the waist. No rolling or bunching, with no compression but perfectly snuggish. The hig",categories,False,"[""features""]",1,505,522,-17,True
public_0147,browsing,4,"STRETCHY COVERED WAISTBAND: Soft stretchy DOUBLE-LAYER fabric covered waistband sits right at the waist. No rolling or bunching, with no compression but perfectly snuggish. The hig",store,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0147,browsing,4,"STRETCHY COVERED WAISTBAND: Soft stretchy DOUBLE-LAYER fabric covered waistband sits right at the waist. No rolling or bunching, with no compression but perfectly snuggish. The hig",price,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0148,buying,1,cotton,title,True,"[""title"", ""features"", ""description""]",3,not_retrieved,773,,True
public_0148,buying,1,cotton,features,True,"[""title"", ""features"", ""description""]",3,not_retrieved,3999,,True
public_0148,buying,1,cotton,details,False,"[""title"", ""features"", ""description""]",3,not_retrieved,not_retrieved,,True
public_0148,buying,1,cotton,description,True,"[""title"", ""features"", ""description""]",3,6,2,4,True
public_0148,buying,1,cotton,categories,False,"[""title"", ""features"", ""description""]",3,24,24,0,True
public_0148,buying,1,cotton,store,False,"[""title"", ""features"", ""description""]",3,not_retrieved,not_retrieved,,True
public_0148,buying,1,cotton,price,False,"[""title"", ""features"", ""description""]",3,not_retrieved,not_retrieved,,True
public_0148,buying,2,"50% Cotton, 50% Polyester",title,False,"[""features""]",1,not_retrieved,1034,,True
public_0148,buying,2,"50% Cotton, 50% Polyester",features,True,"[""features""]",1,not_retrieved,543,,True
public_0148,buying,2,"50% Cotton, 50% Polyester",details,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0148,buying,2,"50% Cotton, 50% Polyester",description,False,"[""features""]",1,6,50,-44,True
public_0148,buying,2,"50% Cotton, 50% Polyester",categories,False,"[""features""]",1,24,24,0,True
public_0148,buying,2,"50% Cotton, 50% Polyester",store,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0148,buying,2,"50% Cotton, 50% Polyester",price,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0148,buying,3,Imported,title,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0148,buying,3,Imported,features,True,"[""features""]",1,not_retrieved,10676,,True
public_0148,buying,3,Imported,details,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0148,buying,3,Imported,description,False,"[""features""]",1,6,7,-1,True
public_0148,buying,3,Imported,categories,False,"[""features""]",1,24,24,0,True
public_0148,buying,3,Imported,store,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0148,buying,3,Imported,price,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0148,buying,4,Pull On closure,title,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0148,buying,4,Pull On closure,features,True,"[""features""]",1,not_retrieved,4407,,True
public_0148,buying,4,Pull On closure,details,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0148,buying,4,Pull On closure,description,False,"[""features""]",1,6,18,-12,True
public_0148,buying,4,Pull On closure,categories,False,"[""features""]",1,24,31,-7,True
public_0148,buying,4,Pull On closure,store,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0148,buying,4,Pull On closure,price,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0149,buying,1,leather,title,True,"[""title"", ""features""]",2,not_retrieved,2086,,True
public_0149,buying,1,leather,features,True,"[""title"", ""features""]",2,not_retrieved,6968,,True
public_0149,buying,1,leather,details,False,"[""title"", ""features""]",2,not_retrieved,not_retrieved,,True
public_0149,buying,1,leather,description,False,"[""title"", ""features""]",2,not_retrieved,not_retrieved,,True
public_0149,buying,1,leather,categories,False,"[""title"", ""features""]",2,101,101,0,True
public_0149,buying,1,leather,store,False,"[""title"", ""features""]",2,not_retrieved,not_retrieved,,True
public_0149,buying,1,leather,price,False,"[""title"", ""features""]",2,not_retrieved,not_retrieved,,True
public_0149,buying,2,color: black,title,False,[],0,not_retrieved,8305,,True
public_0149,buying,2,color: black,features,False,[],0,not_retrieved,not_retrieved,,True
public_0149,buying,2,color: black,details,False,[],0,not_retrieved,1194,,True
public_0149,buying,2,color: black,description,False,[],0,not_retrieved,not_retrieved,,True
public_0149,buying,2,color: black,categories,False,[],0,101,101,0,True
public_0149,buying,2,color: black,store,False,[],0,not_retrieved,not_retrieved,,True
public_0149,buying,2,color: black,price,False,[],0,not_retrieved,not_retrieved,,True
public_0149,buying,3,PU,title,True,"[""title"", ""features""]",2,not_retrieved,191,,True
public_0149,buying,3,PU,features,True,"[""title"", ""features""]",2,not_retrieved,502,,True
public_0149,buying,3,PU,details,False,"[""title"", ""features""]",2,not_retrieved,not_retrieved,,True
public_0149,buying,3,PU,description,False,"[""title"", ""features""]",2,not_retrieved,not_retrieved,,True
public_0149,buying,3,PU,categories,False,"[""title"", ""features""]",2,101,101,0,True
public_0149,buying,3,PU,store,False,"[""title"", ""features""]",2,not_retrieved,not_retrieved,,True
public_0149,buying,3,PU,price,False,"[""title"", ""features""]",2,not_retrieved,not_retrieved,,True
public_0149,buying,4,进口,title,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0149,buying,4,进口,features,True,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0149,buying,4,进口,details,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0149,buying,4,进口,description,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0149,buying,4,进口,categories,False,"[""features""]",1,101,101,0,True
public_0149,buying,4,进口,store,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0149,buying,4,进口,price,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0150,browsing,1,polyester,title,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0150,browsing,1,polyester,features,True,"[""features""]",1,6,5,1,True
public_0150,browsing,1,polyester,details,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0150,browsing,1,polyester,description,False,"[""features""]",1,11,12,-1,True
public_0150,browsing,1,polyester,categories,False,"[""features""]",1,11,11,0,True
public_0150,browsing,1,polyester,store,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0150,browsing,1,polyester,price,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0150,browsing,2,"65% Polyester, 35% Cotton",title,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0150,browsing,2,"65% Polyester, 35% Cotton",features,True,"[""features""]",1,6,2,4,True
public_0150,browsing,2,"65% Polyester, 35% Cotton",details,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0150,browsing,2,"65% Polyester, 35% Cotton",description,False,"[""features""]",1,11,97,-86,True
public_0150,browsing,2,"65% Polyester, 35% Cotton",categories,False,"[""features""]",1,11,11,0,True
public_0150,browsing,2,"65% Polyester, 35% Cotton",store,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0150,browsing,2,"65% Polyester, 35% Cotton",price,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0150,browsing,3,CLOSURE: Zip Front closure,title,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0150,browsing,3,CLOSURE: Zip Front closure,features,True,"[""features""]",1,6,1,5,True
public_0150,browsing,3,CLOSURE: Zip Front closure,details,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0150,browsing,3,CLOSURE: Zip Front closure,description,False,"[""features""]",1,11,15,-4,True
public_0150,browsing,3,CLOSURE: Zip Front closure,categories,False,"[""features""]",1,11,11,0,True
public_0150,browsing,3,CLOSURE: Zip Front closure,store,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0150,browsing,3,CLOSURE: Zip Front closure,price,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0150,browsing,4,Hand Wash Only,title,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0150,browsing,4,Hand Wash Only,features,True,"[""features""]",1,6,1,5,True
public_0150,browsing,4,Hand Wash Only,details,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0150,browsing,4,Hand Wash Only,description,False,"[""features""]",1,11,30,-19,True
public_0150,browsing,4,Hand Wash Only,categories,False,"[""features""]",1,11,11,0,True
public_0150,browsing,4,Hand Wash Only,store,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0150,browsing,4,Hand Wash Only,price,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0151,browsing,1,leather,title,False,"[""features"", ""description""]",2,not_retrieved,not_retrieved,,True
public_0151,browsing,1,leather,features,True,"[""features"", ""description""]",2,not_retrieved,8899,,True
public_0151,browsing,1,leather,details,False,"[""features"", ""description""]",2,not_retrieved,not_retrieved,,True
public_0151,browsing,1,leather,description,True,"[""features"", ""description""]",2,not_retrieved,3493,,True
public_0151,browsing,1,leather,categories,False,"[""features"", ""description""]",2,43,43,0,True
public_0151,browsing,1,leather,store,False,"[""features"", ""description""]",2,not_retrieved,not_retrieved,,True
public_0151,browsing,1,leather,price,False,"[""features"", ""description""]",2,not_retrieved,not_retrieved,,True
public_0151,browsing,2,Imported,title,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0151,browsing,2,Imported,features,True,"[""features""]",1,not_retrieved,15722,,True
public_0151,browsing,2,Imported,details,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0151,browsing,2,Imported,description,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0151,browsing,2,Imported,categories,False,"[""features""]",1,43,43,0,True
public_0151,browsing,2,Imported,store,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0151,browsing,2,Imported,price,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0151,browsing,3,Rubber sole,title,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0151,browsing,3,Rubber sole,features,True,"[""features""]",1,not_retrieved,5843,,True
public_0151,browsing,3,Rubber sole,details,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0151,browsing,3,Rubber sole,description,False,"[""features""]",1,not_retrieved,2649,,True
public_0151,browsing,3,Rubber sole,categories,False,"[""features""]",1,43,43,0,True
public_0151,browsing,3,Rubber sole,store,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0151,browsing,3,Rubber sole,price,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0151,browsing,4,Shaft measures approximately Ankle from arch,title,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0151,browsing,4,Shaft measures approximately Ankle from arch,features,True,"[""features""]",1,not_retrieved,1251,,True
public_0151,browsing,4,Shaft measures approximately Ankle from arch,details,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0151,browsing,4,Shaft measures approximately Ankle from arch,description,False,"[""features""]",1,not_retrieved,2433,,True
public_0151,browsing,4,Shaft measures approximately Ankle from arch,categories,False,"[""features""]",1,43,43,0,True
public_0151,browsing,4,Shaft measures approximately Ankle from arch,store,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0151,browsing,4,Shaft measures approximately Ankle from arch,price,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0152,buying,1,leather,title,True,"[""title"", ""features"", ""description""]",3,not_retrieved,1779,,True
public_0152,buying,1,leather,features,True,"[""title"", ""features"", ""description""]",3,not_retrieved,5325,,True
public_0152,buying,1,leather,details,False,"[""title"", ""features"", ""description""]",3,not_retrieved,not_retrieved,,True
public_0152,buying,1,leather,description,True,"[""title"", ""features"", ""description""]",3,573,2326,-1753,True
public_0152,buying,1,leather,categories,False,"[""title"", ""features"", ""description""]",3,33,33,0,True
public_0152,buying,1,leather,store,False,"[""title"", ""features"", ""description""]",3,not_retrieved,not_retrieved,,True
public_0152,buying,1,leather,price,False,"[""title"", ""features"", ""description""]",3,not_retrieved,not_retrieved,,True
public_0152,buying,2,color: brown,title,False,[],0,not_retrieved,1121,,True
public_0152,buying,2,color: brown,features,False,[],0,not_retrieved,not_retrieved,,True
public_0152,buying,2,color: brown,details,False,[],0,not_retrieved,not_retrieved,,True
public_0152,buying,2,color: brown,description,False,[],0,573,2919,-2346,True
public_0152,buying,2,color: brown,categories,False,[],0,33,38,-5,True
public_0152,buying,2,color: brown,store,False,[],0,not_retrieved,not_retrieved,,True
public_0152,buying,2,color: brown,price,False,[],0,not_retrieved,not_retrieved,,True
public_0152,buying,3,Gold-tone watch in stainless steel featuring black two-step dial with date window at 3 o'clock and croco-embossed leather band. Case diameter : 36 mm,title,False,"[""features""]",1,not_retrieved,406,,True
